VT,A-1,0.7324651629895589
VT,A-2,0.30627281361470265
VT,A-3,0.5647018616806018
VT,A-4,0.5810226487439631
VT,A-5,0.3113441046264887
VT,A-R,0.45720824426204953
VT,B-1,0.4056874091884975
VT,B-3,0.5766365049633403
VT,B-4,0.6324310378479132
VT,B-R,0.6276822137956616
VT,B21,0.5504910690737839
VT,B22,0.7145177631670693
VT,C-1,0.6503088511315936
VT,C-2,0.47872794541422403
VT,C-3,0.5911529031506668
VT,C10,0.5878513067962371
VT,C41,0.661872779484446
VT,C42,0.6953265802872082
VT,C51,0.611562932073334
VT,C52,0.4837418560889455
VT,C61,0.2993070577170011
VT,C62,0.28648242946088054
VT,C63,0.298210295083264
VT,C64,0.365502750907706
VT,C65,0.42007975415872373
VT,C66,0.4715504884676867
VT,C67,0.48541197420247384
VT,C71,0.25613741143906116
VT,C72,0.29574798788888407
VT,C73,0.2775569586198632
VT,C74,0.33017895192140023
VT,C81,0.256898694181517
VT,C82,0.499466174180938
VT,C83,0.65782578228372
VT,C91,0.32346593746710256
VT,C92,0.2666570367848238
VT,CA1,0.3454243181649489
VT,CA2,0.6087311569488826
VT,CA3,0.7244998467477457
VT,CA4,0.5284970046647358
VT,CAW,0.5235150593636303
VT,E-C,0.2931695308446761
VT,ECO,0.33976824856322635
VT,F-1,0.6359110221281031
VT,F-2,0.6162638656649233
VT,F-4,0.2781458763433872
VT,F-5,0.3300659330093098
VT,F-6,0.4017870488585205
VT,F-7,0.5255756497080956
VT,F31,0.49237468677406065
VT,F32,0.30064959148811843
VT,GIC,0.36204865696697114
VT,LM1,0.5525064253590262
VT,LM2,0.2925299760726036
VT,LM3,0.42956998201196456
VT,LMW,0.3416452950848851
VT,O-1,0.46113994164945316
VT,O-2,0.48954465405352854
VT,O-C,0.4696222579690703
VT,O-L,0.4188399235659948
VT,OLC,0.5992104550066645
VT,OR1,0.5169404134672679
VT,OR2,0.5123966685187613
VT,OWA,0.6023060890458892
VT,R-1,0.3888842581457396
VT,R-2,0.2691249426832071
VT,R-3,0.29061591595502484
VT,R-4,0.15603136244092264
VT,R-6,0.4320322979495317
VT,R-B,0.5065176620862368
VT,R-W,0.47061631310490853
VT,R51,0.4494856262590138
VT,R52,0.6092790232237484
VT,R53,0.5621209575979349
VT,R54,0.4758156043297849
VT,RW2,0.46859136489385245
VT,W-1,0.5442727357191407
VT,W-3,0.2641236760047571
VT,W-4,0.4264818736321347
VT,W-5,0.45216614195122046
VT,W-6,0.5059729978222015
VT,W21,0.6562356468163786
VT,W22,0.5387953650146791
VT,W23,0.4634731135762623
VT,WA1,0.47284056311201755
VT,WA2,0.3475485238071021
VT,WA3,0.42374166227451615
VT,WA4,0.40735214640960854
VT,WA5,0.35553831011533243
VT,WA6,0.5356026574059185
VT,WA7,0.5521184553263996
VT,WAC,0.3074634895399601
VT,WBW,0.34088343228272755
VT,WIB,0.2786437101246195
VT,Y-1,0.6211555709229071
VT,Y-2,0.4709187946669427
VT,Y-5,0.519836260847629
VT,Y-R,0.37165528247580676
VT,Y31,0.5539099054983267
VT,Y32,0.6235839737954586
VT,Y41,0.4659290303398858
VT,Y42,0.31742351698013366
VT,YO1,0.6685771438718853
VT,YO2,0.62961448859709
