MS,001,0.8073546150721589
MS,002,0.8603248638211916
MS,003,0.812737608428547
MS,004,0.9247439797404965
MS,005,0.6760492155183411
MS,006,0.7936273419461052
MS,007,0.9246768535535987
MS,008,0.5744805302432318
MS,009,0.6547734384408577
MS,010,0.6772583181602939
MS,011,0.7136436245553706
MS,012,0.6593640867337752
MS,013,0.6988439568157492
MS,014,0.9076208440585749
MS,015,0.8614134646643248
MS,016,0.6465964520268245
MS,017,0.8206562189109706
MS,018,0.7431734798132392
MS,019,0.768807826080151
MS,020,0.6895325932244671
MS,021,0.8486998453936793
MS,022,0.8141503849050572
MS,023,0.675191148120618
MS,024,0.7502136542798117
MS,025,0.747319037343836
MS,026,0.7298275741659401
MS,027,0.600367336033917
MS,028,0.7662031385231656
MS,029,0.6174246311490117
MS,030,0.6168409933099834
MS,031,0.856759026142753
MS,032,0.515697548284997
MS,033,0.8327857197158358
MS,034,0.5599275022277496
MS,035,0.6675084111788113
MS,036,0.6720816956595923
MS,037,0.4002022023133802
MS,038,0.6496810097110888
MS,039,0.7703843380804386
MS,040,0.89047066633311
MS,041,0.5633224936256576
MS,042,0.8129485636757292
MS,043,0.7041355403561568
MS,044,0.8396882681928489
MS,045,0.7144592354232773
MS,046,0.7558478017899772
MS,047,0.6771943155777264
MS,048,0.7034063183642874
MS,049,0.7320626266288429
MS,050,0.5741085332376376
MS,051,0.7594061191974871
MS,052,0.7535437037928572
MS,053,0.6206755432652247
MS,054,0.5532788747293876
MS,055,0.49657936192052665
MS,056,0.527927059744698
MS,057,0.6796606754930735
MS,058,0.7422032404568399
MS,059,0.7029816619582957
MS,060,0.7260127826451873
MS,061,0.8311225391088504
MS,062,0.620737202893472
MS,063,0.5958945687307078
MS,064,0.6608649876916849
MS,065,0.6023265570088969
MS,066,0.7082335877531922
MS,067,0.6421688346881835
MS,068,0.35530555277843645
MS,069,0.7475515083119668
MS,070,0.553500165443166
MS,071,0.6282091862097305
MS,072,0.5853520645355341
MS,073,0.6093257286444023
MS,074,0.7086973846431257
MS,075,0.7890156901432611
MS,076,0.6414078294125438
MS,077,0.7165136293092071
MS,078,0.7004727413258157
MS,079,0.9090310905447049
MS,080,0.5754633280973824
MS,081,0.7586134464857309
MS,082,0.7593133862733389
MS,083,0.7818857095882822
MS,084,0.5831557863118728
MS,085,0.6536343932826858
MS,086,0.8130742905672299
MS,087,0.7127831053055691
MS,088,0.6688526230204617
MS,089,0.664657272863597
MS,090,0.6879094387580932
MS,091,0.7400706794705207
MS,092,0.678090927020252
MS,093,0.6857087671279644
MS,094,0.7414056093561258
MS,095,0.6595420046706983
MS,096,0.6881952516229645
MS,097,0.5818356366803086
MS,098,0.6245110269084672
MS,099,0.7430679289368445
MS,100,0.5951451462200557
MS,101,0.8813906380624673
MS,102,0.5791321813092322
MS,103,0.6433662317433638
MS,104,0.7968535316139139
MS,105,0.8077366965823022
MS,106,0.7176124933600048
MS,107,0.8031485883642628
MS,108,0.6149853029734937
MS,109,0.7920689921711325
MS,110,0.790659360630977
MS,111,0.7290627536155263
MS,112,0.7463299222710721
MS,113,0.7665389545281264
MS,114,0.7682576553147926
MS,115,0.8221351747087321
MS,116,0.7410767655526036
MS,117,0.9483732431419746
MS,118,0.7187007563540884
MS,119,0.6533385430687355
MS,120,0.6258121270944409
MS,121,0.6949244823810008
MS,122,0.8388068575612252
