MN,01A,0.9779749839323676
MN,01B,0.7999677399842733
MN,02A,0.5102276370631613
MN,02B,0.7022545249267896
MN,03A,0.3394317859262509
MN,03B,0.33397888213401594
MN,04A,0.9070692830669183
MN,04B,0.46128736219694944
MN,05A,0.8035940630494337
MN,05B,0.8243854637950087
MN,06A,0.8020670470466406
MN,06B,0.9444749076171176
MN,07A,0.9257797820368283
MN,07B,0.7949874182184198
MN,08A,0.9516090527119939
MN,08B,0.7929271666566428
MN,09A,0.7880951906006264
MN,09B,0.8796920543799924
MN,10A,0.9547794831940937
MN,10B,0.48646979633677917
MN,11A,0.950742337164751
MN,11B,0.9158023891101028
MN,12A,0.6260595556956042
MN,12B,0.6766644411346789
MN,13A,0.656156753530933
MN,13B,0.8445339642347124
MN,14A,0.7475704430534409
MN,14B,0.671259011632815
MN,15A,0.8054823620728394
MN,15B,0.25332824476036003
MN,16A,0.952633473305339
MN,16B,0.9402702062100023
MN,17A,0.5484113502826432
MN,17B,0.9867160333224927
MN,18A,0.8565359899943934
MN,18B,0.7500665272761833
MN,19A,0.6339634732457545
MN,19B,0.973208814373606
MN,20A,0.7135202200924244
MN,20B,0.7891964160996149
MN,21A,0.9622715086522057
MN,21B,0.29828527651136766
MN,22A,0.6632123484899216
MN,22B,0.7902283908643655
MN,23A,0.7680911791546123
MN,23B,0.3459792477302205
MN,24A,0.9452241808775628
MN,24B,0.5072601334017445
MN,25A,0.6614958913298675
MN,25B,0.8902272472853465
MN,26A,0.8654933729283577
MN,26B,0.2821413245601488
MN,27A,0.6834718885566636
MN,27B,0.9176402678365274
MN,28A,0.8894214541281307
MN,28B,0.9995990879250295
MN,29A,0.6087191942944662
MN,29B,0.9468971161715853
MN,30A,0.8021951119996736
MN,30B,0.8503991370010787
MN,31A,0.72193307187626
MN,31B,0.772044058875134
MN,32A,0.8226069036579083
MN,32B,0.9363114715227391
MN,33A,0.5288534801962331
MN,33B,0.8619217701890408
MN,34A,0.6911483253588516
MN,34B,0.8428433786532491
MN,35A,0.9155590485656827
MN,35B,0.8921841420653772
MN,36A,0.6908666329749229
MN,36B,0.7676714569459049
MN,37A,0.7666944503673264
MN,37B,0.9499030613466095
MN,38A,0.8014069373770957
MN,38B,0.7979440342795068
MN,39A,0.8133078126286326
MN,39B,0.6736843888145526
MN,40A,0.8538697417292909
MN,40B,0.8636890064025523
MN,41A,0.6562873456380295
MN,41B,0.760184384903486
MN,42A,0.8142069785071814
MN,42B,0.8611520138588133
MN,43A,0.7232479796771165
MN,43B,0.825890627601132
MN,44A,0.9648390796183783
MN,44B,0.8300188797986154
MN,45A,0.8948501257448399
MN,45B,0.9111260146620106
MN,46A,0.678133608815427
MN,46B,0.9163489258811495
MN,47A,0.8180819532820693
MN,47B,0.8484425648841852
MN,48A,0.925375234521576
MN,48B,1.0169630502741762
MN,49A,0.8710981509709059
MN,49B,0.6774643574126373
MN,50A,0.8052214964491382
MN,50B,0.813963519842248
MN,51A,0.8339006555723651
MN,51B,0.9265704782873472
MN,52A,0.9431703930674582
MN,52B,0.6208564941673843
MN,53A,0.8999455238786999
MN,53B,0.829335175416562
MN,54A,0.6840320220366704
MN,54B,0.7750600738468751
MN,55A,0.9579987346084586
MN,55B,0.8748946177397169
MN,56A,0.9058500914076782
MN,56B,0.8697974822112753
MN,57A,0.7581123786033606
MN,57B,0.8412926391382406
MN,58A,0.9522248469363158
MN,58B,0.4410206388968942
MN,59A,0.9522814601344861
MN,59B,0.8567659905721576
MN,60A,0.9558096340786839
MN,60B,0.9196430646248228
MN,61A,0.655102310667416
MN,61B,0.7351357394399002
MN,62A,0.9702984891290997
MN,62B,0.9140457839641091
MN,63A,0.7642378236744759
MN,63B,0.7413440426370409
MN,64A,0.5974942331177349
MN,64B,0.9528270163808426
MN,65A,0.9369533786826575
MN,65B,0.637157268494568
MN,66A,0.8447038663382243
MN,66B,0.7712615131900581
MN,67A,0.9573182568184024
MN,67B,0.8265607453312814
