OH,001,0.8234510876545946
OH,002,0.5057403349624149
OH,003,0.6896023074481559
OH,004,0.8980117202965844
OH,005,0.8656743553381248
OH,006,0.6865199544911259
OH,007,0.8088084332624034
OH,008,0.6874936500493342
OH,009,0.9306058906602466
OH,010,0.8377690842056446
OH,011,0.6090295568322662
OH,012,0.8233306956188366
OH,013,0.7347530813360182
OH,014,0.6301472177078781
OH,015,0.8701758673012547
OH,016,0.838142106457258
OH,017,0.7464900586224225
OH,018,0.8152491090760955
OH,019,0.6169294792787084
OH,020,0.6708481729741738
OH,021,0.8710484460127564
OH,022,0.7443405521417481
OH,023,0.9228671336633667
OH,024,0.507710534213881
OH,025,0.4989565678842121
OH,026,0.8778815461422009
OH,027,0.7385525759218591
OH,028,0.9465574749716366
OH,029,0.9335635471709622
OH,030,0.6359425377026269
OH,031,0.6891359255010345
OH,032,0.9382470439782825
OH,033,0.9787888752027681
