MN,01A,0.3197606837828641
MN,01B,0.4202147525453985
MN,02A,0.32797248527682654
MN,02B,0.4453610905166956
MN,03A,0.2249627102810376
MN,03B,0.20981906611838608
MN,04A,0.14616544530727768
MN,04B,0.21986598299922824
MN,05A,0.432558249317108
MN,05B,0.21670999667820826
MN,06A,0.4040778521006132
MN,06B,0.5767101555995385
MN,07A,0.5194995967847951
MN,07B,0.18949381644555635
MN,08A,0.4929738324197031
MN,08B,0.43160279440192617
MN,09A,0.4266705147147756
MN,09B,0.35218327938735255
MN,10A,0.3260559159368349
MN,10B,0.3763375541905406
MN,11A,0.548537991769657
MN,11B,0.458922773071069
MN,12A,0.31209707989360747
MN,12B,0.4489088312969287
MN,13A,0.3102018978212767
MN,13B,0.3610569814901567
MN,14A,0.49843397991352706
MN,14B,0.3824629247498872
MN,15A,0.4815211696401782
MN,15B,0.2576209907346723
MN,16A,0.41808410293154435
MN,16B,0.3611332564127043
MN,17A,0.308503940141676
MN,17B,0.6287559421356862
MN,18A,0.5283031332554472
MN,18B,0.4115623574953087
MN,19A,0.22873670124734027
MN,19B,0.43621486125174885
MN,20A,0.24973928961012118
MN,20B,0.3665047518444788
MN,21A,0.3275071179238072
MN,21B,0.26261485418892294
MN,22A,0.515999678881394
MN,22B,0.3531060676554076
MN,23A,0.3983565764628112
MN,23B,0.2917712582580655
MN,24A,0.5176887707230706
MN,24B,0.2630767196372854
MN,25A,0.3921520068791424
MN,25B,0.5519498971008489
MN,26A,0.2887000248093712
MN,26B,0.3901217685343782
MN,27A,0.4201359669709693
MN,27B,0.49701095570217224
MN,28A,0.35552344563783034
MN,28B,0.5234268847158287
MN,29A,0.30772810693807595
MN,29B,0.4274475502366574
MN,30A,0.39831961144883316
MN,30B,0.32374601047533247
MN,31A,0.4134943658992923
MN,31B,0.511693701532312
MN,32A,0.41146497304031526
MN,32B,0.46414369210624135
MN,33A,0.35305599865493936
MN,33B,0.25662598727630254
MN,34A,0.3033142592586481
MN,34B,0.389018781984382
MN,35A,0.4375142324964069
MN,35B,0.40528889911835264
MN,36A,0.2657452047279082
MN,36B,0.3627203483940331
MN,37A,0.3333214880825388
MN,37B,0.638849554310529
MN,38A,0.3417436869480726
MN,38B,0.17187813046800599
MN,39A,0.31389485872980505
MN,39B,0.2829288460800959
MN,40A,0.41895531216406795
MN,40B,0.48708429700746103
MN,41A,0.3258171294803031
MN,41B,0.34508287618055855
MN,42A,0.3635507094042074
MN,42B,0.40955076425108106
MN,43A,0.2111240695294076
MN,43B,0.4372650596396182
MN,44A,0.44702345369481633
MN,44B,0.1851076498364749
MN,45A,0.4500030382436035
MN,45B,0.5173730938818721
MN,46A,0.2763271306550462
MN,46B,0.28860171046225486
MN,47A,0.49467290470194025
MN,47B,0.4135760346260602
MN,48A,0.514538864919012
MN,48B,0.5698178209297338
MN,49A,0.5263174622328122
MN,49B,0.3501137758939266
MN,50A,0.45973272548343985
MN,50B,0.3890235974471584
MN,51A,0.3194753575561748
MN,51B,0.5652907543780287
MN,52A,0.39539275390321366
MN,52B,0.3235188216694031
MN,53A,0.5994045648260046
MN,53B,0.5340445568993941
MN,54A,0.24897874504045303
MN,54B,0.2997173988181378
MN,55A,0.29985872730244717
MN,55B,0.3143807989033067
MN,56A,0.4142509013194578
MN,56B,0.4670720181157341
MN,57A,0.4656592252658584
MN,57B,0.3723716463775552
MN,58A,0.5652392316062399
MN,58B,0.4123509542586297
MN,59A,0.6371188680709123
MN,59B,0.3954148267989443
MN,60A,0.5718022985511773
MN,60B,0.42298899238308946
MN,61A,0.3636454526751328
MN,61B,0.4238427734555573
MN,62A,0.5635094601437413
MN,62B,0.5828929767569477
MN,63A,0.41831614755895025
MN,63B,0.4267210875489184
MN,64A,0.2883283055940407
MN,64B,0.6328810628029404
MN,65A,0.49074323303372736
MN,65B,0.35808742524120757
MN,66A,0.5238036976842031
MN,66B,0.28620497561683844
MN,67A,0.571435649876764
MN,67B,0.46270024574395574
