NC,001,0.22692213497820132
NC,002,0.401518112303668
NC,003,0.20404724069125654
NC,004,0.1585552044695802
NC,005,0.06426503991124792
NC,006,0.5597098769871071
NC,007,0.058150289704476346
NC,008,0.17676067976226575
NC,009,0.2876046088987809
NC,010,0.280101182900552
NC,011,0.2153357305277867
NC,012,0.41635022477732914
NC,013,0.3177917446346285
NC,014,0.08049263922199744
NC,015,0.26885080003722095
NC,016,0.16133003241545954
NC,017,0.3158042122324566
NC,018,0.15543680718906047
NC,019,0.04563807110586506
NC,020,0.1410896404142792
NC,021,0.055181325572201984
NC,022,0.13513927660192515
NC,023,0.3691368193448191
NC,024,0.32546504208707727
NC,025,0.23717842587474128
NC,026,0.5377201962467968
NC,027,0.13021272191304017
NC,028,0.11780113779590112
NC,029,0.2556158505122425
NC,030,0.29723034994643277
NC,031,0.09192365550000697
NC,032,0.064269600763826
NC,033,0.2751404553655789
NC,034,0.2806012367717037
NC,035,0.5567737961172519
NC,036,0.3812602676068327
NC,037,0.15412143377276158
NC,038,0.25794891734040465
NC,039,0.3433530186615999
NC,040,0.18005181381102414
NC,041,0.11810910468873433
NC,042,0.4711007368175297
NC,043,0.4774363741746968
NC,044,0.1637495100575377
NC,045,0.2601361725908523
NC,046,0.323070208371622
NC,047,0.23828486763118523
NC,048,0.317010361504178
NC,049,0.2875875166986377
NC,050,0.43687864484486205
