NM,001,0.6553882217651872
NM,002,0.7422775472568004
NM,003,0.7257269342992253
NM,004,0.8274736521811291
NM,005,0.7318816531794858
NM,006,0.5691586802676488
NM,007,0.8937836514929026
NM,008,0.8939091513941814
NM,009,0.6968290988487496
NM,010,0.3981972072809218
NM,011,0.8355263157894737
NM,012,0.9053781204111601
NM,013,0.8881513740801922
NM,014,0.6770344243146057
NM,015,0.6700058794265298
NM,016,0.7899103259410406
NM,017,0.8464045746962116
NM,018,0.7385109721772486
NM,019,0.7308279188816696
NM,020,0.696371634044732
NM,021,0.8034702549575071
NM,022,0.505171974522293
NM,023,0.5026034997865984
NM,024,0.6025075694458556
NM,025,0.9176363293288886
NM,026,0.32208055005548425
NM,027,0.8070341690583203
NM,028,0.8079592279332032
NM,029,0.8115305422100206
NM,030,0.8848855516531428
NM,031,0.7182764463810215
NM,032,0.9837341814086
NM,033,0.8673779140019451
NM,034,0.800142579035398
NM,035,0.780484561580809
NM,036,0.43397542443309983
NM,037,0.841890049977283
NM,038,0.6378387860713972
NM,039,0.5632542140970335
NM,040,0.3328894049082548
NM,041,0.6330605212147319
NM,042,0.8917522621667889
NM,043,0.7275069313246805
NM,044,0.8180806056557559
NM,045,0.7441531187580592
NM,046,0.5679530527379426
NM,047,0.25411837269666676
NM,048,0.6868867705184841
NM,049,0.36125335284077054
NM,050,0.4148023291449586
NM,051,0.8512922925530375
NM,052,0.799249530956848
NM,053,0.4406996080294572
NM,054,0.36165523694611
NM,055,0.6067457452294998
NM,056,0.8312516004210886
NM,057,0.8641051037054299
NM,058,0.6558490734141126
NM,059,0.44043723973825105
NM,060,0.8263418779209744
NM,061,0.503373127700637
NM,062,0.8617121910843089
NM,063,0.5142664609600823
NM,064,0.6879791224922525
NM,065,0.16156145046331355
NM,066,0.565964671321201
NM,067,0.31543183286668103
NM,068,0.7362516552982036
NM,069,0.03652730672921487
NM,070,0.6987440797379768
